what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1383909587279
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1383909587279
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1383909587279
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1383909587279
java.vm.specification.version,sysinfo,,,"1.7",1383909587279
java.vm.vendor,sysinfo,,,"Oracle Corporation",1383909587279
java.vm.version,sysinfo,,,"24.45-b08",1383909587279
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1383909587442
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1383909587446
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1383909587450
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1383909587452
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1383909587455
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1383909589049
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1383909589683
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1383909589686
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1383909591165
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1383909591170
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1383909591170
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1383909591180
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1383909591189
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1383909591191
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1383909591210
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1383909591240
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1383909591243
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1383909591251
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.4,"org.tigris.subversion.clientadapter.javahl",1383909596513
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.0,"org.tigris.subversion.clientadapter.svnkit",1383909596516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383909599619
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1383909605904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383909663797
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1383909663858
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1383909666294
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1383909666420
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1383909666438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383909670792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383909683056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383909688210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383910451211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383910452835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383910456781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383910456813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383910457245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383910467521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383911806836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383911813177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914012909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914016177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383914016574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914017664
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1383914028681
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1383914032914
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383914035149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383914035570
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1383914035606
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1383914044786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914045726
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1383914045830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914045862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1383914046855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1383914048314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914049541
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1383914049646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914052308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914070943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914110065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914142573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914143941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914147307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1383914206606
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1383914240072
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1383914240111
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1383914240128
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1383914244654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1383914244669
