what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.datatools.modelbase.sql,1.0.5.v201110151330,"org.eclipse.datatools.modelbase.sql",1384191916224
started,bundle,org.eclipse.datatools.sqltools.editor.core,1.0.1.v201201131129,"org.eclipse.datatools.sqltools.editor.core",1384191916345
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1384191916346
started,bundle,org.eclipse.datatools.sqltools.sqleditor,1.0.2.v201107221520,"org.eclipse.datatools.sqltools.sqleditor",1384191916358
started,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook",1384191916358
started,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1384191916438
started,bundle,org.eclipse.datatools.sqltools.db.generic,1.0.0.v201107221520,"org.eclipse.datatools.sqltools.db.generic",1384191916476
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.2.v201201131122,"org.eclipse.datatools.enablement.sybase.ase",1384191916479
started,bundle,org.eclipse.datatools.sqltools.db.derby,1.0.0.v201107221520,"org.eclipse.datatools.sqltools.db.derby",1384191916490
started,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v201107221507,"org.eclipse.datatools.enablement.sybase.asa.models",1384191916511
started,bundle,org.eclipse.datatools.enablement.sybase.models,1.0.0.v201010140307,"org.eclipse.datatools.enablement.sybase.models",1384191916528
started,bundle,org.eclipse.datatools.sqltools.sql,1.0.1.v201110050515,"org.eclipse.datatools.sqltools.sql",1384191916579
started,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1384191916630
started,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1384191916714
started,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1384191916715
started,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.debugger.core",1384191917005
started,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1384191917008
opened,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1384191917237
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1384191917299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384191918003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384191918658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384191919105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192002572
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384192004683
opened,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1384192006898
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1384192006951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384192007783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384192008421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192008841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192031187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1384192034456
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1384192036026
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1384192036055
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1384192039805
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1384192039842
closed,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1384192039881
activated,editor,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare.CompareEditor",1384192041398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192045363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192331538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384192334354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192349778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192351697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192353667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192470515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192473347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192475056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192476895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1384192476974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192482375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192497110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192499347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192500111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192504589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384192511352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192513285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192520460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384192527412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192528155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192557383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192562188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384192585539
